score_id,benchmark_type,submitted_date,cpu,gpu,score,fps,resolution,duration_ms,os,driver,url
2608670,FurMark (GL),,AMD Ryzen 7 1700 Eight-Core Processor,AMD Radeon RX 580 2048SP,2502,41,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2608670
2608660,FurMark (GL),,AMD Ryzen 7 5700G with Radeon Graphics,AMD Radeon RX 580 2048SP,2386,39,2560x1440,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2608660
2608612,FurMark (GL),,AMD Ryzen 5 7600X 6-Core Processor,Radeon RX 580 Series,4070,67,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2608612
2608451,FurMark (GL),,AMD Ryzen 5 5600GT with Radeon Graphics,Radeon RX 580 Series,3305,55,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2608451
2608408,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,AMD Radeon RX 580 2048SP,2688,44,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2608408
2608395,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,4087,67,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2608395
2608359,FurMark (GL),,AMD Ryzen 5 5500,Radeon RX 580 Series,3397,56,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2608359
2608346,FurMark (GL),,Intel(R) Core(TM) i7-4790K CPU @ 4.00GHz,AMD Radeon RX 580 2048SP,2940,48,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2608346
2608341,FurMark (GL),,Intel(R) Xeon(R) CPU E5-1650 v2 @ 3.50GHz,Radeon RX 580 Series,4394,73,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2608341
2608301,FurMark (GL),,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,2849,47,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2608301
2608268,FurMark (GL),,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz,Radeon RX 580 Series,2643,43,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2608268
2608259,FurMark (GL),,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz,Radeon RX 580 Series,3851,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2608259
2608243,FurMark (GL),,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz,Radeon RX 580 Series,3855,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2608243
2608183,FurMark (GL),,AMD Ryzen 7 2700X Eight-Core Processor,Radeon RX 580 Series,3615,60,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2608183
2608191,FurMark (GL),,AMD Ryzen 5 3600X 6-Core Processor,AMD Radeon RX 580 2048SP,3769,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2608191
2608172,FurMark (GL),,AMD Ryzen 7 2700X Eight-Core Processor,Radeon RX 580 Series,3724,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2608172
2608121,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2689 0 @ 2.60GHz,AMD Radeon RX 580 2048SP,3301,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2608121
2608115,FurMark (GL),,AMD Ryzen 5 5600X 6-Core Processor,Radeon RX 580 Series,3070,50,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2608115
2608037,FurMark (GL),,AMD Ryzen 5 3600X 6-Core Processor,AMD Radeon RX 580 2048SP,2483,41,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2608037
2607971,FurMark (GL),,Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz,AMD Radeon RX 580 2048SP,3521,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2607971
2607906,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,Radeon RX 580 Series,3271,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2607906
2607879,FurMark (GL),,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,3327,55,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2607879
2607753,FurMark (GL),,AMD Ryzen 7 5700X 8-Core Processor,Radeon RX 580 Series,2990,49,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2607753
2607722,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,Radeon RX 580 Series,3829,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2607722
2607711,FurMark (GL),,AMD Ryzen 5 3500X 6-Core Processor,Radeon RX 580 Series,3878,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2607711
2607671,FurMark (GL),,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,AMD Radeon RX 580 2048SP,2949,49,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2607671
2607652,FurMark (GL),,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,AMD Radeon RX 580 2048SP,2970,49,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2607652
2607638,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2689 0 @ 2.60GHz,Radeon RX 580 Series,3709,61,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2607638
2607615,FurMark (GL),,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz,Radeon RX 580 Series,3723,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2607615
2607571,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,4108,68,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2607571
2607527,FurMark (GL),,AMD Ryzen 7 2700 Eight-Core Processor,Radeon RX 580 Series,3794,63,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2607527
2607497,FurMark (GL),,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,AMD Radeon RX 580 2048SP,3238,53,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2607497
2607427,FurMark (GL),,Intel(R) Core(TM) i3-9100F CPU @ 3.60GHz,Radeon RX 580 Series,4064,67,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2607427
2607393,FurMark (GL),,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,3500,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2607393
2607387,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,Radeon RX 580 Series,3671,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2607387
2607263,FurMark (GL),,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,Radeon RX 580 Series,3877,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2607263
2607204,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,2880,47,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2607204
2607168,FurMark (GL),,AMD Ryzen 5 PRO 4650G with Radeon Graphics,Radeon RX 580 Series,3490,57,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2607168
2607169,FurMark (GL),,AMD Ryzen 5 PRO 4650G with Radeon Graphics,AMD Radeon RX 580 2048SP,3966,66,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2607169
2607166,FurMark (GL),,AMD Ryzen 7 5700X 8-Core Processor,AMD Radeon RX 580 2048SP,3755,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2607166
2607122,FurMark (GL),,AMD Ryzen 7 5700X 8-Core Processor,Radeon RX 580 Series,4195,69,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2607122
2607003,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,2312,38,3440x1440,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2607003
2607009,FurMark (GL),,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,Radeon RX 580 Series,3698,61,1920x1080,60000,Windows 7 build 7601,,https://gpumagick.com/scores/2607009
2606997,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3830,63,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2606997
2606983,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,2764,46,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2606983
2606900,FurMark (GL),,12th Gen Intel(R) Core(TM) i3-12100F,Radeon RX 580 Series,3944,65,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2606900
2606840,FurMark (GL),,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,Radeon RX 580 Series,4125,68,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2606840
2606827,FurMark (GL),,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,AMD Radeon RX 580 2048SP,3483,57,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2606827
2606817,FurMark (GL),,AMD Ryzen 5 PRO 3400GE w/ Radeon Vega Graphics,Radeon RX 580 Series,3572,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2606817
2606814,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3465,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2606814
2606807,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3828,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2606807
2606787,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,Radeon RX 580 Series,3778,62,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2606787
2606757,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,2593,43,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2606757
2606706,FurMark (GL),,Intel(R) Core(TM) i3-10105F CPU @ 3.70GHz,Radeon RX 580 Series,1650,28,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2606706
2606657,FurMark (GL),,AMD Ryzen 5 5500,Radeon RX 580 Series,4148,68,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2606657
2606644,FurMark (GL),,Intel(R) Core(TM) i5-4460  CPU @ 3.20GHz,AMD Radeon RX 580 2048SP,3547,58,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2606644
2606556,FurMark (GL),,AMD Ryzen 3 1200 Quad-Core Processor,AMD Radeon RX 580 2048SP,2110,35,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2606556
2606540,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2420 0 @ 1.90GHz,Radeon RX 580 Series,2579,42,2560x1440,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2606540
2606479,FurMark (GL),,AMD Ryzen 5 3500X 6-Core Processor,AMD Radeon RX 580 2048SP,3298,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2606479
2606464,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3781,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2606464
2606401,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3747,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2606401
2606371,FurMark (GL),,Intel(R) Core(TM) i3-14100F,Radeon RX 580 Series,3848,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2606371
2606336,FurMark (GL),,AMD Ryzen 5 5600X 6-Core Processor,AMD Radeon RX 580 2048SP,3609,58,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2606336
2606321,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,2812,46,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2606321
2606216,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3284,54,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2606216
2606204,FurMark (GL),,Intel(R) Core(TM) i7-4770S CPU @ 3.10GHz,Radeon RX 580 Series,3887,64,1920x1080,60000,Windows 10 build 19041,,https://gpumagick.com/scores/2606204
2606168,FurMark (GL),,AMD Ryzen 5 2400G with Radeon Vega Graphics,Radeon RX 580 Series,3651,60,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2606168
2606101,FurMark (GL),,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,Radeon RX 580 Series,3796,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2606101
2606088,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3128,51,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2606088
2606087,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3825,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2606087
2605998,FurMark (GL),,12th Gen Intel(R) Core(TM) i5-12400F,AMD Radeon RX 580 2048SP,1992,33,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2605998
2605878,FurMark (GL),,Intel(R) Core(TM) i3-10105F CPU @ 3.70GHz,AMD Radeon RX 580 2048SP,1286,21,3840x2160,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2605878
2605842,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,Radeon RX 580 Series,3630,60,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2605842
2605823,FurMark (GL),,AMD Ryzen 5 2500X Quad-Core Processor,Radeon RX 580 Series,3579,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2605823
2605745,FurMark (GL),,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 580 Series,3674,61,1920x1080,60000,Windows 11 build 22000,,https://gpumagick.com/scores/2605745
2605725,FurMark (GL),,AMD Ryzen 7 5700X 8-Core Processor,Radeon RX 580 Series,2206,36,2560x1440,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2605725
2605683,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,AMD Radeon RX 580 2048SP,2878,47,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2605683
2605658,FurMark (GL),,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,Radeon RX 580 Series,3765,62,1920x1080,60000,Windows 7 build 7601,,https://gpumagick.com/scores/2605658
2605641,FurMark (GL),,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,Radeon RX 580 Series,3758,62,1920x1080,60000,Windows 7 build 7601,,https://gpumagick.com/scores/2605641
2605630,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,2978,49,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2605630
2605626,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,AMD Radeon RX 580 2048SP,2988,49,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2605626
2605621,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2667 v2 @ 3.30GHz,Radeon RX 580 Series,2550,42,2560x1440,60000,Windows 11 build 28000,,https://gpumagick.com/scores/2605621
2605535,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3158,52,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2605535
2605377,FurMark (GL),,AMD Ryzen 5 5600X 6-Core Processor,AMD Radeon RX 580 2048SP,3483,57,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2605377
2605356,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Radeon RX 580 Series,3365,55,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2605356
2605310,FurMark (GL),,AMD Ryzen 7 5700G with Radeon Graphics,AMD Radeon RX 580 2048SP,4066,67,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2605310
2605250,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1231 v3 @ 3.40GHz,Radeon RX 580 Series,3758,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2605250
2605210,FurMark (GL),,AMD Ryzen 5 5600GT with Radeon Graphics,Radeon RX 580 Series,3030,50,2560x1440,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2605210
2605204,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,AMD Radeon RX 580 2048SP,2732,45,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2605204
2605174,FurMark (GL),,Intel(R) Core(TM) i7-14700KF,Radeon RX 580 Series,2810,46,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2605174
2605119,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3389,56,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2605119
2605116,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3395,56,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2605116
2604991,FurMark (GL),,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,AMD Radeon RX 580 2048SP,3561,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604991
2604984,FurMark (GL),,AMD Ryzen 5 4500 6-Core Processor,AMD Radeon RX 580 2048SP,2586,42,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2604984
2604955,FurMark (GL),,AMD Ryzen 3 3200G with Radeon Vega Graphics,Radeon RX 580 Series,3729,61,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2604955
2604885,FurMark (GL),,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,1924,33,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604885
2604832,FurMark (GL),,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,AMD Radeon RX 580 2048SP,3185,52,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604832
2604804,FurMark (GL),,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,AMD Radeon RX 580 2048SP,2813,47,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604804
2604799,FurMark (GL),,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,AMD Radeon RX 580 2048SP,3082,51,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604799
2604795,FurMark (GL),,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,AMD Radeon RX 580 2048SP,3420,56,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604795
2604791,FurMark (GL),,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,AMD Radeon RX 580 2048SP,3511,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604791
2604701,FurMark (GL),,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,Radeon RX 580 Series,3500,58,1920x1080,60000,Windows 11 build 22000,,https://gpumagick.com/scores/2604701
2604697,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,AMD Radeon RX 580 2048SP,1961,32,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604697
2604689,FurMark (GL),,AMD Ryzen 7 2700X Eight-Core Processor,Radeon RX 580 Series,3905,64,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2604689
2604627,FurMark (GL),,Intel(R) Core(TM) i3-10105F CPU @ 3.70GHz,AMD Radeon RX 580 2048SP,3499,58,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2604627
2604606,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,AMD Radeon RX 580 2048SP,1569,26,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604606
2604593,FurMark (GL),,Intel(R) Core(TM) i7-4790K CPU @ 4.00GHz,Radeon RX 580 Series,3660,60,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2604593
2604588,FurMark (GL),,Intel(R) Core(TM) i7-4790K CPU @ 4.00GHz,Radeon RX 580 Series,3845,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604588
2604594,FurMark (GL),,AMD Ryzen 5 5500,Radeon RX 580 Series,3846,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2604594
2604538,FurMark (GL),,AMD Ryzen 7 2700X Eight-Core Processor,Radeon RX 580 Series,3907,64,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2604538
2604501,FurMark (GL),,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,AMD Radeon RX 580 2048SP,2553,42,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2604501
2604430,FurMark (GL),,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,Radeon RX 580 Series,3542,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2604430
2604384,FurMark (GL),,Intel(R) Core(TM) i5-3450 CPU @ 3.10GHz,Radeon RX 580 Series,4110,68,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604384
2604382,FurMark (GL),,12th Gen Intel(R) Core(TM) i3-12100F,Radeon RX 580 Series,2276,37,2560x1440,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2604382
2604305,FurMark (GL),,Intel(R) Core(TM) i5-2500 CPU @ 3.30GHz,Radeon RX 580 Series,2942,49,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604305
2604284,FurMark (GL),,AMD Ryzen 7 5700X3D 8-Core Processor,AMD Radeon RX 580 2048SP,1828,30,3440x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604284
2604281,FurMark (GL),,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3168,52,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604281
2604238,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2678 v3 @ 2.50GHz,AMD Radeon RX 580 2048SP,3598,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2604238
2604235,FurMark (GL),,AMD Ryzen 7 2700 Eight-Core Processor,AMD Radeon RX 580 2048SP,2603,43,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2604235
2604224,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,Radeon RX 580 Series,4061,67,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604224
2604189,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,AMD Radeon RX 580 2048SP,2973,49,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604189
2604185,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,Radeon RX 580 Series,3846,63,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2604185
2604142,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3120,51,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2604142
2604112,FurMark (GL),,Intel(R) Core(TM) i5-4440 CPU @ 3.10GHz,AMD Radeon RX 580 2048SP,2815,46,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604112
2604110,FurMark (GL),,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3149,51,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2604110
2604104,FurMark (GL),,Intel(R) Core(TM) i3-9100F CPU @ 3.60GHz,Radeon RX 580 Series,2056,34,3440x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2604104
2604087,FurMark (GL),,AMD Ryzen 7 5700,Radeon RX 580 Series,4058,67,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2604087
2604041,FurMark (GL),,Intel(R) Core(TM) i7-4790K CPU @ 4.00GHz,Radeon RX 580 Series,4078,67,1920x1080,60000,Windows 10 build 18362,,https://gpumagick.com/scores/2604041
2604029,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2660 v4 @ 2.00GHz,Radeon RX 580 Series,3833,63,1920x1080,60000,Windows 11 build 22000,,https://gpumagick.com/scores/2604029
2603990,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,AMD Radeon RX 580 2048SP,3353,55,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2603990
2603930,FurMark (GL),,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,Radeon RX 580 Series,2254,37,3440x1440,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2603930
2603898,FurMark (GL),,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,Radeon RX 580 Series,2527,42,2560x1440,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2603898
2603891,FurMark (GL),,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,Radeon RX 580 Series,2253,37,3440x1440,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2603891
2603830,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,Radeon RX 580 Series,3815,63,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2603830
2603774,FurMark (GL),,13th Gen Intel(R) Core(TM) i5-13500T,AMD Radeon RX 580 2048SP,3310,55,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2603774
2603751,FurMark (GL),,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,Radeon RX 580 Series,3877,64,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2603751
2603711,FurMark (GL),,AMD Ryzen 3 3200G with Radeon Vega Graphics,AMD Radeon RX 580 2048SP,2219,36,2560x1440,60000,Windows 10 build 19042,,https://gpumagick.com/scores/2603711
2603693,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3832,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2603693
2603694,FurMark (GL),,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,AMD Radeon RX 580 2048SP,3347,55,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2603694
2603677,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3802,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2603677
2603635,FurMark (GL),,AMD Athlon(tm) X4 830 Quad Core Processor,AMD Radeon RX 580 2048SP,3121,51,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2603635
2603592,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,AMD Radeon RX 580 2048SP,3411,56,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2603592
2603510,FurMark (GL),,AMD Ryzen 7 5700G with Radeon Graphics,AMD Radeon RX 580 2048SP,3889,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2603510
