score_id,benchmark_type,submitted_date,cpu,gpu,score,fps,resolution,duration_ms,os,driver,url
2550538,FurMark (GL),,Intel(R) Core(TM) i5-4460S CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,1613,26,2560x1440,60000,Windows 10 build 18363,,https://gpumagick.com/scores/2550538
2550308,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1245 v5 @ 3.50GHz,Radeon RX 580 Series,3626,60,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2550308
2550213,FurMark (GL),,12th Gen Intel(R) Core(TM) i5-12400F,Radeon RX 580 Series,3943,65,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2550213
2550063,FurMark (GL),,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,AMD Radeon RX 580 2048SP,3675,61,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2550063
2550008,FurMark (GL),,AMD Ryzen 3 3200G with Radeon Vega Graphics,AMD Radeon RX 580 2048SP,2864,47,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2550008
2549913,FurMark (GL),,AMD Ryzen 7 1700 Eight-Core Processor,Radeon RX 580 Series,3591,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2549913
2549888,FurMark (GL),,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,Radeon RX 580 Series,3492,58,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2549888
2549823,FurMark (GL),,AMD Ryzen 3 3200G with Radeon Vega Graphics,AMD Radeon RX 580 2048SP,3500,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2549823
2549813,FurMark (GL),,AMD Ryzen 3 3200G with Radeon Vega Graphics,AMD Radeon RX 580 2048SP,3517,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2549813
2549693,FurMark (GL),,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,Radeon RX 580 Series,3841,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2549693
2549628,FurMark (GL),,AMD Ryzen 5 5500,Radeon RX 580 Series,3784,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2549628
2549488,FurMark (GL),,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3373,55,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2549488
2549423,FurMark (GL),,Intel(R) Core(TM) i3-4150 CPU @ 3.50GHz,AMD Radeon RX 580 2048SP,855,14,1920x1080,60000,Windows 10 build 19041,,https://gpumagick.com/scores/2549423
2549398,FurMark (GL),,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,Radeon RX 580 Series,2921,48,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2549398
2549058,FurMark (GL),,Intel(R) Pentium(R) Gold G5400 CPU @ 3.70GHz,Radeon RX 580 Series,443,10,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2549058
2549043,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,Radeon RX 580 Series,3724,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2549043
2549008,FurMark (GL),,Intel(R) Core(TM) i5-2500 CPU @ 3.30GHz,Radeon RX 580 Series,3817,63,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2549008
2548648,FurMark (GL),,AMD FX(tm)-8320 Eight-Core Processor,Radeon RX 580 Series,3669,60,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2548648
2548283,FurMark (GL),,Intel(R) Core(TM) i7-14700K,Radeon RX 580 Series,4254,70,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2548283
2547768,FurMark (GL),,AMD Ryzen 5 PRO 4650G with Radeon Graphics,Radeon RX 580 Series,4025,66,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2547768
2547328,FurMark (GL),,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,Radeon RX 580 Series,3719,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2547328
2546833,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,AMD Radeon RX 580 2048SP,2494,42,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2546833
2546623,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1220 v3 @ 3.10GHz,Radeon RX 580 Series,3832,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2546623
2546118,FurMark (GL),,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3331,55,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2546118
2546073,FurMark (GL),,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,Radeon RX 580 Series,3603,60,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2546073
2545748,FurMark (GL),,Intel(R) Core(TM) i5-3340 CPU @ 3.10GHz,Radeon RX 580 Series,3836,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2545748
2545588,FurMark (GL),,AMD Ryzen 5 1400 Quad-Core Processor,Radeon RX 580 Series,4058,67,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2545588
2545123,FurMark (GL),,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3411,56,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2545123
2545113,FurMark (GL),,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,3552,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2545113
2545048,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,AMD Radeon RX 580 2048SP,3575,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2545048
2544908,FurMark (GL),,Intel(R) Core(TM) i5-2400 CPU @ 3.10GHz,Radeon RX 580 Series,3697,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2544908
2544823,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,Radeon RX 580 Series,3527,58,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2544823
2544733,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2689 0 @ 2.60GHz,AMD Radeon RX 580 2048SP,3424,56,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2544733
2544593,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1245 v5 @ 3.50GHz,Radeon RX 580 Series,3620,59,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2544593
2544428,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,AMD Radeon RX 580 2048SP,2744,45,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2544428
2544268,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3928,65,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2544268
2543553,FurMark (GL),,12th Gen Intel(R) Core(TM) i3-12100,Radeon RX 580 Series,3629,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2543553
2543408,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3250,53,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2543408
2543323,FurMark (GL),,Intel(R) Core(TM) i5-3570K CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,3578,59,1920x1080,60000,Windows 11 build 22000,,https://gpumagick.com/scores/2543323
2543303,FurMark (GL),,Intel(R) Core(TM) i5-6600 CPU @ 3.30GHz,Radeon RX 580 Series,2287,38,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2543303
2543293,FurMark (GL),,AMD Ryzen 7 3700X 8-Core Processor,AMD Radeon RX 580 2048SP,2331,39,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2543293
2543123,FurMark (GL),,AMD Ryzen 3 4100 4-Core Processor,Radeon RX 580 Series,3626,60,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2543123
2542938,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,4163,69,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2542938
2542928,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2643 v2 @ 3.50GHz,AMD Radeon RX 580 2048SP,995,16,3840x2160,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2542928
2542873,FurMark (GL),,AMD Ryzen 5 7500F 6-Core Processor,Radeon RX 580 Series,2588,43,2560x1440,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2542873
2542763,FurMark (GL),,Intel(R) Core(TM) i5-4690K CPU @ 3.50GHz,AMD Radeon RX 580 2048SP,3079,48,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2542763
2542738,FurMark (GL),,AMD Ryzen 5 3500X 6-Core Processor,Radeon RX 580 Series,3777,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2542738
2542583,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,AMD Radeon RX 580 2048SP,3376,55,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2542583
2542398,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,AMD Radeon RX 580 2048SP,3563,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2542398
2541808,FurMark (GL),,Intel(R) Core(TM) i5-7400 CPU @ 3.00GHz,Radeon RX 580 Series,3878,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2541808
2541788,FurMark (GL),,AMD Ryzen 3 3200G with Radeon Vega Graphics,Radeon RX 580 Series,4078,67,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2541788
2541583,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3246,53,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2541583
2541083,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2630 v4 @ 2.20GHz,AMD Radeon RX 580 2048SP,3045,50,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2541083
2541043,FurMark (GL),,Intel(R) Core(TM) i7-3615QM CPU @ 2.30GHz,Radeon RX 580 Series,3266,54,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2541043
2540758,FurMark (GL),,Intel(R) Core(TM) i7-4790K CPU @ 4.00GHz,AMD Radeon RX 580 2048SP (radeonsi polaris10 ACO DRM 3.64 6.17.0-20-generic),3365,56,1920x1080,60000,Linux 6.17.0-20-generic 64-bit,,https://gpumagick.com/scores/2540758
2540393,FurMark (GL),,AMD FX(tm)-6300 Six-Core Processor,Radeon RX 580 Series,4042,67,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2540393
2540228,FurMark (GL),,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3521,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2540228
2540153,FurMark (GL),,AMD Ryzen 7 5700X 8-Core Processor,Radeon RX 580 Series,3887,64,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2540153
2539958,FurMark (GL),,AMD Ryzen 5 5500,Radeon RX 580 Series,4156,69,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2539958
2539873,FurMark (GL),,AMD Ryzen 3 3200GE with Radeon Vega Graphics,AMD Radeon RX 580 2048SP,2981,49,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2539873
2539828,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3885,64,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2539828
2539793,FurMark (GL),,12th Gen Intel(R) Core(TM) i5-12600K,Radeon RX 580 Series,3835,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2539793
2539378,FurMark (GL),,AMD Ryzen 5 PRO 4650G with Radeon Graphics,Radeon RX 580 Series,1347,22,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2539378
2539063,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,Radeon RX 580 Series,3860,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2539063
2538823,FurMark (GL),,AMD Ryzen 5 7500F 6-Core Processor,Radeon RX 580 Series,3801,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2538823
2537898,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3358,55,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2537898
2537808,FurMark (GL),,Intel(R) Core(TM) i5-6600 CPU @ 3.30GHz,Radeon RX 580 Series,2300,38,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2537808
2537793,FurMark (GL),,AMD Ryzen 5 5600GT with Radeon Graphics,Radeon RX 580 Series,4035,67,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2537793
2537713,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,4068,67,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2537713
2537408,FurMark (GL),,Intel(R) Core(TM) i3-9100 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,281,4,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2537408
2537358,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1245 v5 @ 3.50GHz,Radeon RX 580 Series,3679,61,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2537358
2537248,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1245 v5 @ 3.50GHz,Radeon RX 580 Series,3609,60,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2537248
2537203,FurMark (GL),,Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz,Radeon RX 580 Series,3830,63,1920x1080,60000,Windows 10 build 17763,,https://gpumagick.com/scores/2537203
2536783,FurMark (GL),,AMD Ryzen 5 4500 6-Core Processor,Radeon RX 580 Series,4034,67,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2536783
2536758,FurMark (GL),,Intel(R) Core(TM) i3-4170 CPU @ 3.70GHz,Radeon RX 580 Series,3723,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2536758
2536738,FurMark (GL),,AMD Ryzen 7 5700X 8-Core Processor,AMD Radeon RX 580 2048SP,3546,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2536738
2536488,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,Radeon RX 580 Series,3725,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2536488
2536483,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,2315,38,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2536483
2536418,FurMark (GL),,12th Gen Intel(R) Core(TM) i5-12400F,Radeon RX 580 Series,1467,25,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2536418
2536318,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,Radeon RX 580 Series,4331,71,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2536318
2536203,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,AMD Radeon RX 580 2048SP,3097,51,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2536203
2535763,FurMark (GL),,AMD Ryzen 5 4500 6-Core Processor,Radeon RX 580 Series,1344,22,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2535763
2535708,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3745,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2535708
2535518,FurMark (GL),,AMD Ryzen 5 1500X Quad-Core Processor,AMD Radeon RX 580 2048SP,3271,54,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2535518
2535248,FurMark (GL),,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,Radeon RX 580 Series,3540,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2535248
2535058,FurMark (GL),,Intel(R) Core(TM) i3-9100F CPU @ 3.60GHz,Radeon RX 580 Series,3723,61,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2535058
2534878,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,AMD Radeon RX 580 2048SP,3284,54,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2534878
2534523,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,1628,27,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2534523
2533388,FurMark (GL),,Intel(R) Core(TM) i3-4150 CPU @ 3.50GHz,Radeon RX 580 Series,3292,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2533388
2533373,FurMark (GL),,Intel(R) Core(TM) i7-2600K CPU @ 3.40GHz,Radeon RX 580 Series,3591,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2533373
2533228,FurMark (GL),,AMD Ryzen 5 5500,Radeon RX 580 Series,3787,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2533228
2532923,FurMark (GL),,AMD Ryzen 7 5700G with Radeon Graphics,AMD Radeon RX 580 2048SP,3113,51,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2532923
2532833,FurMark (GL),,AMD FX(tm)-6200 Six-Core Processor,AMD Radeon RX 580 2048SP,3583,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2532833
2532683,FurMark (GL),,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,Radeon RX 580 Series,2274,37,3440x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2532683
2532478,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,2822,46,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2532478
2532258,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,AMD Radeon RX 580 2048SP,3048,50,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2532258
2532188,FurMark (GL),,Intel(R) Core(TM) i7-4771 CPU @ 3.50GHz,AMD Radeon RX 580 2048SP,3477,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2532188
2532003,FurMark (GL),,AMD Ryzen 7 5700X 8-Core Processor,Radeon RX 580 Series,3895,64,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2532003
2531983,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,Radeon RX 580 Series,3415,56,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2531983
2531898,FurMark (GL),,Intel(R) Core(TM) i7-2600K CPU @ 3.40GHz,Radeon RX 580 Series,4196,69,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2531898
2531883,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3546,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2531883
2531453,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v3 @ 2.30GHz,AMD Radeon RX 580 2048SP,2049,34,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2531453
2531238,FurMark (GL),,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,2334,38,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2531238
2531048,FurMark (GL),,Intel(R) Core(TM) i7-14700F,Radeon RX 580 Series,2639,43,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2531048
2530843,FurMark (GL),,Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,2213,36,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2530843
2530813,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2689 0 @ 2.60GHz,Radeon RX 580 Series,2440,40,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2530813
2530233,FurMark (GL),,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz,Radeon RX 580 Series,4220,70,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2530233
2530113,FurMark (GL),,Intel(R) Core(TM) i7-9700F CPU @ 3.00GHz,Radeon RX 580 Series,4120,68,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2530113
2529953,FurMark (GL),,Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3170,52,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2529953
2529908,FurMark (GL),,Intel(R) Core(TM) i7-4790K CPU @ 4.00GHz,Radeon RX 580 Series,3591,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2529908
2529718,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3889,64,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2529718
2529563,FurMark (GL),,AMD Ryzen 7 1700 Eight-Core Processor,Radeon RX 580 Series,696,11,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2529563
2529533,FurMark (GL),,AMD Ryzen 5 5500,Radeon RX 580 Series,3458,57,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2529533
2529353,FurMark (GL),,AMD Ryzen 7 8700F 8-Core Processor,Radeon RX 580 Series,3638,60,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2529353
2529328,FurMark (GL),,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,Radeon RX 580 Series,3846,63,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2529328
2529173,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,AMD Radeon RX 580 2048SP,1008,16,3840x2160,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2529173
2529138,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,AMD Radeon RX 580 2048SP,3615,60,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2529138
2528943,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,Radeon RX 580 Series,2886,48,1920x1080,60000,Windows 11 build 22000,,https://gpumagick.com/scores/2528943
2528228,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,AMD Radeon RX 580 2048SP,2540,42,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2528228
2528223,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,2850,48,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2528223
2527968,FurMark (GL),,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,AMD Radeon RX 580 2048SP,2384,39,1920x1080,60000,Windows 10 build 18363,,https://gpumagick.com/scores/2527968
2527958,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,AMD Radeon RX 580 2048SP,3425,57,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2527958
2527833,FurMark (GL),,Intel(R) Core(TM) i5-2500K CPU @ 3.30GHz,Radeon RX 580 Series,3378,56,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2527833
2527733,FurMark (GL),,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,AMD Radeon RX 580 2048SP,2072,34,2560x1440,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2527733
2527693,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3390,56,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2527693
2527553,FurMark (GL),,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,AMD Radeon RX 580 2048SP,3255,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2527553
2527528,FurMark (GL),,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,AMD Radeon RX 580 2048SP,3256,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2527528
2527498,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,1436,23,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2527498
2527008,FurMark (GL),,Intel(R) Core(TM) i5-3570K CPU @ 3.40GHz,Radeon RX 580 Series,1406,23,3840x2160,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2527008
2526898,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz,Radeon RX 580 Series,2119,35,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2526898
2526313,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,3346,55,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2526313
2526153,FurMark (GL),,Intel(R) Core(TM) i5-2500 CPU @ 3.30GHz,AMD Radeon RX 580 2048SP,3493,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2526153
2525973,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,AMD Radeon RX 580 2048SP,2356,39,2560x1440,60000,Windows 11 build 28000,,https://gpumagick.com/scores/2525973
2525573,FurMark (GL),,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,2948,49,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2525573
2525543,FurMark (GL),,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,3118,51,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2525543
2525483,FurMark (GL),,Intel(R) Core(TM) i7-9700KF CPU @ 3.60GHz,Radeon RX 580 Series,3677,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2525483
2525273,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3811,63,1920x1080,60000,Windows 11 build 28000,,https://gpumagick.com/scores/2525273
2525098,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1230 V2 @ 3.30GHz,Radeon RX 580 Series,3647,60,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2525098
2524973,FurMark (GL),,AMD Ryzen 5 2600X Six-Core Processor,Radeon RX 580 Series,3680,61,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2524973
2524923,FurMark (GL),,AMD Ryzen 9 3900X 12-Core Processor,Radeon RX 580 Series,4078,67,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2524923
2524908,FurMark (GL),,12th Gen Intel(R) Core(TM) i3-12100F,Radeon RX 580 Series,3756,62,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2524908
2524008,FurMark (GL),,AMD Ryzen 9 3900X 12-Core Processor,AMD Radeon RX 580 2048SP,2949,49,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2524008
